62.32379487666464,-150.1094036527786,287.4528215802425,53.331994649095165,359.5218725946959
62.324931040437214,-150.10742954694365,226.77085448984474,36.80721317545854,89.48890740086878
62.32519265101083,-150.1059972473297,50.48589011277324,45.732227092569296,359.6766361335374
62.32565606986469,-150.10600797616576,80.69696275882494,116.54593029743165,0
62.32371763590133,-150.10567001782988,255.55780562586233,43.03709368861883,0.08979568301856489
62.324649495084884,-150.10823957406615,34.463155423895714,20,0
62.32304986876712,-150.1046990581665,52.24425399772431,73.8124399110774,1.1931607556556685
62.32272096308268,-150.10749928437804,171.9560815446133,42.22885979032189,89.60174256397318
62.32321182857685,-150.10826103173827,76.45040083270054,51.15259155137929,359.78683396410804
62.32319438679313,-150.1066838928375,74.32500720357807,42.23306149612779,359.446679539836
62.324205993515776,-150.10691992723082,91.9965091359023,100.20894712524142,90.41956981329852
